0,0,---,---
81,1,1473527391,"#BTS<br><br>Ну и, как я думаю, многие уже знают, возможно тень в тизере Чимина падала именно от ""коробки"" Джей-Хоупа, что опять же доказывает их тесную связь друг с другом.<br><br>cr. jeonggukupdates"
44,0,1473527024,#BTS<br><br>cr. rudesuga
33,0,1473526722,#BTS<br><br>cr. bwibelle
71,0,1473526123,"#BTS #теории<br><br>Что если все BTS являются больными, а Джин - их лечащий врач? Он был врачом в ""Dope"", а книга в его руках была посвящена нервной системе. Джин - врач, который направляет их и пытается помочь ребятам. Он и есть их ""Eva"", потому что пытается помочь им стать лучше.<br><br>cr. crimsonspeedsterr"
94,1,1473525717,"#BTS #теории<br><br>Уже какое-то время в некоторых теориях обсуждается то, что Чимин и Хосок находятся в одном месте, но в параллельных реальностях. К примеру, на моменте, когда Чимин бьет воздух подушкой, Хосок ""получает удар"", и мы можем увидеть перья в воздухе. Так же их одежда, словно ""дополняет друг друга"", не говоря уже о том, что видят ребята одну и ту же картину и тд.<br><br>cr. adachan16; jeongguksdf"
187,4,1473525146,#BTS<br><br>#мы_ждем_Джина<br><br>cr. chimsmoll
63,0,1473524098,#BTS<br><br>WINGS<br><br>cr. niamaya
55,1,1473523870,#BTS<br><br>cr. pinkhairedminyoongi
86,4,1473523653,"#BTS #теории<br><br>Как мы знаем, Чимин совершал несколько попыток самоубийства из-за которых и был отправлен в специальное учреждение. Хосок и Чимин всегда были в паре друг с другом и очевидно, что они также заботятся друг о друге. Возможно, зная о месте, куда был отправлен Чимин, Хосок симулировал свою болезнь для того, чтобы Чимину не пришлось страдать в одиночестве в таком страшном месте.<br>Тем не менее, по прошествии определенного времени, в конечном итоге Хосок на самом деле становится больным из-за таблеток, которые он специально принимал. Его тизер называется МАМА, а матери ассоциируются с любовью и защитой, однако, он не смог сдержать обещание и защитить Чимина. <br><br>cr. mysweetkittae"
44,0,1473520794,#BTS<br><br>cr. kookieznjams
28,2,1473520543,#BTS<br><br>cr. jeonsshi
47,2,1473520380,"#BTS<br><br>Синдром Мюнхгаузена — симулятивное расстройство, при котором человек симулирует, преувеличивает или искусственно вызывает у себя симптомы болезни, чтобы подвергнуться медицинскому обследованию, лечению, госпитализации или хирургическому вмешательству.<br><br>Общепринятое объяснение причин синдрома Мюнхгаузена гласит, что симуляция болезни позволяет людям с этим синдромом получить внимание, заботу, симпатию и психологическую поддержку, потребность в которых у них фрустрирована.<br><br>cr. friedrapper"
60,1,1473520116,"#бложик_ильджина<br><br>Тизер только вышел, а мы уже имеем 100500 шутеек про ""Ты не ты, когда голоден"", в каждом втором посте."
38,2,1473519660,#BTS
81,2,1473499336,#NCT #Taeyong #art<br><br>сr. @chelpyu
39,0,1473499039,"#NCTDream<br><br>Когда все делают ""сердечко"", а ты Марк.<br><br>[неохотно делает сердце]<br><br>cr. tenrais"
47,0,1473498724,#BTS #JHope<br><br>cr. minseokhoseok
66,1,1473498099,"#EXO #Lay<br><br>""Думаю, что из всех мемберов группы Исин, ​​безусловно, изменился больше всех остальных. И я не говорю только про его личность. Я имею в виду, что вся его аура, его взгляд, все стало невероятно зрелым. Я помню, немного мечтательного мальчика, которого прозвали ""Единорог"" в группе. Мальчик, который всегда нежно улыбался и был известен своей невинностью, а также милыми реакциями. Я помню Исина, ​​как парня, который не мог сдержать своих слез и ему было необходимо опереться на плечо Ифаня для поддержки. Исин всегда показывал себя, как юный, беззаботный мальчик, который познавал мир вокруг, взирая на него ярким, открытым, полным любопытства взглядом, и всех людей, окружающих его, с открытым и теплым сердцем.<br>Теперь же я вижу в Исине что-то совсем иное.<br>Я вижу уверенного в себе 24-летнего молодого человека, которому нужно иметь мужество и держать голову высоко поднятой даже после ухода трех китайских участников группы. Я вижу человека, который временами устает доказывать свою лояльность к EXO в сотый, тысячный и миллионный раз, поэтому меня злят люди, ругающие Исина просто за то, что он является единственным оставшимся китайским участником группы. <br>Я не вижу больше той невинности в его улыбке, которая присутствовала раньше. Его взгляд стал намного более тяжелым и глубоким, наполненным опытом и уроками, которые он успел получить за последние четыре года, а также препятствиями, которые ему пришлось преодолеть. Теперь он артист, уверенный в пути, что он выбрал и не сомневающийся в решениях, которые были им приняты. Чжан Исин вырос настолько насколько это было возможно для него самого, и продолжает расти. Это проявляется в его мимике, языке тела и ничто не может перебить глубокое впечатление, которое он оставил, когда вырос из застенчивого милого мальчишки, доказав, что его сердце и его воля всегда были сильны, как никогда прежде. Я горжусь тобой, наш Единорог.""<br><br>cr. teddyjongin"
76,0,1473496694,"#EXO #Chanyeol<br><br>Настойчивая и счастливая женщина, попросившая рукопожатие хД<br><br>cr. khunwufan"
32,1,1473496605,#EXO #Lay<br><br>*-*<br><br>cr. luhaven
85,0,1473452714,#EXO #Kai<br><br>все нормально - это Чонин<br><br>cr. fykai
26,0,1473443131,#BTS #RapMonster<br><br>cr. chimchams
80,3,1473443018,"#BTS #теории<br><br>Намджун является лидером группы ребят. В свое время он оказывал влияние на членов компании, поддерживал их незрелые поступки (возврат к теории Питера Пэна в ""INU"" и ""RUN""). Теперь, каждый из них саморазрушается, совершая преступления, борясь с психическими заболеваниями, тоскуя в одиночестве или просто умирая. К примеру: Ви часто обращался к Рэпмону (за советом?) и в трудный момент пытался позвонить именно ему, но все оказалось тщетным. Он опоздал, уже потеряв невинность (которая символизируется в образе белого щенка) в момент, когда убил своего отца, после чего был арестован. Это объясняет, почему Рэпмон слышит звонок - Ви звал его на помощь, однако, Намджун был не в состоянии ответить. Телефонная будка навсегда запечатана. Больше никто не в состоянии помочь Ви - слишком поздно для его спасения и это вводит Рэпмона в отчаянье, вот отчего он был так опечален в конце ""Reflection"". ""Кого ты видишь в зеркале теперь?"". Он видит монстра в буквальном смысле этого слова. Видит, кто виновен в том, что будущее его друзей может быть уничтожено, как и его собственное. Он вынужден задуматься о себе и о своих действиях через зеркала, но понимает, что все рушится у него на глазах.Слишком поздно, чтобы спасти их и слишком поздно, чтобы спасти себя.<br><br>cr. mybangtanbaes"
35,1,1473440320,#BTS<br><br>cr. sweaterpawsjimin
73,3,1473439487,"#BTS #теория <br><br>Итак, мы уже обсудили то, что именно Чонгук отправляет птицу Намджуну. Образ птицы характеризует образ Юнги (упав на пол, изображение поменялось на другой рисунок), который, к слову, по мнению автора теории, погиб. Намджун не желает забывать друга, поэтому выбивает тату у себя на руке. Но этого для него недостаточно и он сжигает рисунок, смешивая его с алкоголем. На протяжении всей ""эры"" нам показывали Намджуна, который курит, пьет и кажется, что были намеки на наркотические вещества. Он делает все, что может, чтобы вспомнить Юнги и эти болезненные воспоминания убивают его, как яд. (бессознательное состояние после того, как Рэпмон выпил напиток). <br>Телефонные будки в обоих тизерах окружены песком. Где мы можем вспомнить песок? Верно, на пляже, где Тэхен совершил предполагаемое самоубийство, спрыгнув в воду. <br>Я не думаю, что стоит рассматривать эту сцену в буквальном смысле,думая, что Намджун не смог взять трубку, в то время, как ему звонили, потому что в начале пролога кто-то ответил на звонок Тэхена. Но из-за цепей, я думаю, что нам пытаются донести о сожалениях Намджуна, который не заметил, что именно происходит с Тэхеном и не предотвратил его самоубийство. Он не слышал его призыв о помощи из-за того, что злоупотреблял наркотическими веществами и не был в состоянии двигаться дальше после смерти Юнги, а теперь он потерял еще одного друга.<br>Слово на телефонной будке, кажется специально написано под таким углом, что его можно прочитать, как ""война"" и ""лжец"". Можно предположить, что Намджун ведет внутреннюю борьбу с самим с собой, так как не смог сдержать свое обещание и защитить друга.<br><br>cr. mysweetkittae"
51,0,1473438274,"#BTS #для_тех_кто_читал<br><br>Для тех кому лень читать, но, если интересно в чем состоит соответствие тизера с книгой. Арми, считают, что Намджун может оказаться Дэмианом во всей этой истории. И да, опять приходят к выводу, что все это время главным действующим лицом был Намджун все время.<br><br>""Птица получилась хищная, с острой, отважной ястребиной головой. Туловище ее наполовину торчало в темном земном шаре, из которого она вылезала, как из гигантского яйца, на фоне синего неба. По мере того как я глядел на этот лист, мне все больше и больше казалось, что передо мной такой же цветной герб, как в моем сне. <br>Написать Демиану письмо я не смог бы, даже если бы знал куда. Но в том же мечтательном предчувствии, в каком я все делал тогда, я решил послать ему этот лист с ястребом, независимо от того, дойдет ли он до него или нет. Ничего не написав на листе, даже своей фамилии, я тщательно обрезал края, купил большой конверт и написал на нем прежний адрес своего друга. Так это и отправил."""
32,0,1473437178,#BTS<br><br>cr. syubprince
49,0,1473436768,#BTS<br><br>cr. yoongerz
57,0,1473435963,#BTS<br><br>cr. bwibelle
54,0,1473435533,#BTS<br><br>и снова разговоры о саб-юнитах<br><br>cr. yoongizzle
105,1,1473435159,"#BTS<br><br>куда делся наш разрушитель<br><br>""Рэпмону бы не помешало научиться некоторым вещам у Шуги. Если телефонная будка закрыта, просто возьми камень и разбей стекло.""<br><br>cr. blanktaetaetae"
0,0,---,---
68,1,1473434841,#BTS<br><br>на всякий случай<br><br>cr. jamsandcarrots
71,2,1473434764,"#BTS<br><br>У Тэхена был всего лишь один телефонный звонок и, кажется, он воспользовался им. Ощутим же тлен, видя, что из этого вышло. Он не смог попросить помощи.<br><br>cr. lovingyoongi"
73,1,1473434230,"#BTS<br><br>Prologue / Wings Short Film #5 Reflection<br><br>""Мы должны выжить""<br><br>cr. jeongguksdf"
67,3,1473434147,#BTS<br><br>cr. jiminsaid
39,2,1473434013,#BTS #RapMonster<br><br>Reflection<br><br>cr. bwibelle
94,1,1473433914,"#бложик_админа<br><br>Можно BTS просто снимут собственный фильм, где они все всем объяснят? И выпустят его на DVD, чтобы арми могли приобрести себе сие творение. Я уверена, что получится очень круто😑"
59,0,1473433740,#BTS<br><br>cr. syubprince
36,0,1473433244,#BTS<br><br>#5
73,0,1473423800,"#EXO #Yixing #Yifan<br><br>не вижу смысла плакать об ОТ12, но черт возьми, куда деть все воспоминания о тех временах, когда ты узнаешь, что парни пересекаются на различных мероприятиях и тд =__________="
19,0,1473404400,#EXO #Sehun<br><br>cr. angel-in-slow-motion
57,1,1473370791,#BTS<br><br>Wings<br><br>cr. myloveseokjin
51,2,1473370784,"#BTS<br><br>""We used to run together, but now i’m running alone""<br><br>сr. banqhim"
41,0,1473370775,#NCT<br><br>SM-стайл<br><br>cr. se-horn
82,1,1473369517,#BTS<br><br>обои~<br><br>cr. jjibooty
56,0,1473369339,"#BTS<br><br>и еще одно, достаточно занятное видео, где параллельно представлены оба тизера. Можно заметить, как они дополняют друг друга в некоторых моментах<br><br>cr. sugodemic"
120,3,1473369033,"#BTS <br><br>Режиссер: ""Окей, Юнги. Твой концепт будет соответствовать концепту Чонгука. Вы оба ... ""<br>Юнги: "" Я хочу быть в паре с Чимином.""<br>Режиссер: "" Но мы уже...""<br>Юнги: "" Не мои проблемы. Либо вы вчиминиваете, либо я вычиминиваю.""<br>Режиссер: "" ... ""<br>Юнги: "" ... ""<br>Режиссер: ""Ладно. Но ты просто ...""<br>Юнги: ""Свэг.""<br><br>cr. porkchopsorkpop"
50,0,1473368711,"#BTS<br><br>и хотя все уже знают, может быть кто-то не знает еще<br><br>cr. adachan16"
138,5,1473357022,"#BTS #теории<br><br>В первом видео Чонгук пробуждается от звука автомобильной аварии. <br><br>Юнги находится на дороге, когда появляется машина, однако, он не двигается до самого последнего мгновения. Но даже после того, как автомобиль проезжает мимо он продолжает стоять там и тогда мы можем услышать звук столкновения машины с чем-то + в продолжение идет сцена с пятном крови на дороге.<br><br>В видео Чонгука, он держит картинку с изображением Юнги, у которого глаз в крови. Внезапно, кровавые пятна появляется на картине + Чонгук кричит '' Хен'' во время плача.<br><br>Возможно Чонгук видел это/не смог спасти его. В RUN и INU он смотрит на автомобиль с печальным выражением лица (вспоминая все или обвиняя каждого водителя, потому что один из них несет ответственность за смерть Юнги?)<br><br>Почему тизер называется ""Первая любовь""? Первой любовью Юнги была музыка, пианино. Он выбрал другой путь (Юнги играет с огнем, то есть пытается сжечь свои старые мечты, и забыл про музыку). Чонгук пытался вернуть его на правильный путь, не преуспев, что в итоге привело к их драке в RUN...<br><br>"" ... Изменился бы я, если бы выбрал иной путь, если бы остановился и оглянулся назад ... "" <br> <br>Если бы Юнги не выбрал неверный путь и послушал Чонгука, был бы он все еще жив..?<br><br>cr. jimiyoong"
26,0,1473355848,#BTS<br><br>cr. chimchams
23,0,1473355805,#EXO #Chen<br><br>cr. dazzlingkai
62,0,1473355775,"#EXO #Baekhyun<br><br>Как можно одновременно быть таким милым и таким ""не милым""🔥 хД"
73,2,1473355208,#BTS #art<br><br>сr. minmin
71,2,1473354664,"#BTS #теории<br><br>Немного символизма<br><br>Темные дороги могут означать что вы идете по пути в которым сами не уверены. Свист может быть символичным вызовом кого-то и предупреждение о грядущих событиях. <br> <br>Я думаю, что Юнги находится в месте между жизнью и смертью, и свист зовет его, но он идет по пути неопределенности (темная дорога); [по пути] в котором он не хочет двигаться дальше. Здесь между жизнью и смертью, он вспоминает все, что произошло (Чонгук и автомобильная авария, а также попытка самоубийства Чимина). <br> <br>Видение в котором показано старое пианино - это видение символизирующее ностальгию, сильное желание вернуться к событиям прошлого, чтобы восполнить в памяти утерянные фрагменты. Таким образом, Юнги отчаянно хватается за все, что ему довелось потерять. <br> <br>Он ворвался в магазин, чтобы поиграть на пианино, потому что он не хотел отпускать воспоминания."
33,0,1473354596,#BTS<br><br>cr. jeonbase
40,0,1473354274,#BTS<br><br>cr. bangtanboyzzzz
40,0,1473352613,"#бложик_ильджина<br><br>Кто-то видел теории, насчет того, что Намджун является потенциальным убийцей парней? О.о (или тем, кто желал бы их смерти). Откуда пошло это все? Не в первый раз натыкаюсь на подобное, еще со времен теорий о ""Потерянных мальчишках"", но теперь отчего-то некоторые убеждены, что в видео именно Намджун пытался убить Юнги, свистом выманив его из магазина. 🤔 (Чонгук спас Шугу, помешав коварным планам). На что я трачу свою жизнь, бантаны ..."
135,3,1473351250,"#BTS #теории<br><br>Новая теория, появившаяся на основании соединения двух кружков, относящихся к Юнги и Чимину (кто не понял, поясняю: ""Яблоко"" + ""Клавиши пианино"" = ""Автомобильные шины""). Суть теории в том, что Юнги и Чимин сбили Чонгука, после чего Чимин утопился. <br>С помощью прикрепленного фото, автор аргументирует свою позицию, касаемо связи этих троих: Юнги и Чимин сидят на автомобильных сиденьях, а рядом с ними лежат шины.<br><br>cr. jimiyoong"
31,0,1473349890,#BTS<br><br>LIE &amp; FIRST LOVE<br><br>cr. fluff-tae
40,0,1473349834,#BTS<br><br>cr. taexingi
81,0,1473349288,#BTS<br><br>когда все твои теории просто слили в унитаз и тебе придется придумывать новые
63,0,1473348750,"#BTS<br><br>давайте поговорим о том, как прекрасен Мин Юнги, тем более, когда он играет на пианино<br><br>cr. sweaterpawsjimin"
34,0,1473348650,#BTS<br><br>cr. chimchams
61,1,1473348546,#BTS<br><br>помогите мне перестать видеть везде чертовы намеки на ЧТО-ТО хД BigHit сломали меня хД<br><br>cr. currently-jin-ed
41,0,1473348489,#BTS<br><br>cr. produceryoongi
67,1,1473348241,"#BTS<br><br>[когда BigHit знают о твоих теориях и ломают все додумки нахрен, вместе с твоим мозгом] <br><br>Арми: ""Ну, вообщем, я думаю, что у нас все схвачено, ребята~ Наши теории, как никогда верны""<br>Арми: ""У нас есть ""Дэмиен"" и все такое""<br>Арми: ""Следующим будет Джин, сто процентов""<br><br>BigHit: ""Хах, ты так думал бич""<br><br>cr. sophiqui"
65,0,1473347888,"#BTS<br><br>теперь некоторые арми уверены, что Чимина и Шугу скомбинируют в саб-юнит"
41,0,1473346819,#BTS<br><br>#4
52,0,1473331580,"#EXO<br><br>ну чо вы, как обычно начинаете...<br><br>cr. realdelight"
89,0,1473331093,"#BTS #жиза<br><br>""Когда ты уже перестанешь читать теории о концептах бантан?""<br><br>Я:"
38,0,1473330918,#BTS<br><br>cr. jiminiemini
75,0,1473330771,"#BTS #RapMonster<br><br>""Хочу половить крабов. Как думаете, они здесь есть?""<br>""Я хочу поймать краба.""<br>[счастлив, потому что в итоге он поймал краба]<br><br>cr. jminies"
52,0,1473330612,#BTS #JHope<br><br>cr. kths
81,2,1473330415,#BTS<br><br>ах ты ж чудушко<br><br>cr. bts0726
61,1,1473281527,#EXO #Suho<br><br>как смеется лидер хД<br><br>cr. exoblithe
83,3,1473280590,"#BTS<br><br>Итак, теория №673687564584654, которая объясняет, как давно BigHit планировал концепт BTS<br><br>Это Джин с цветком.<br>Это предебютный Юнги с цветком.<br><br>Совпадение??? Не думаю!<br><br>Все еще не верите?? Тогда, как вы объясните ЭТО (фото 3). Ким Намджун планировал это еще в детстве, как и Чонгук!<br><br>cr. zeurin"
76,3,1473279913,#BTS #art<br><br>сr. insomniaccaterpillar
41,1,1473278995,#BTS #Taehyung<br><br>cr. chimchams
51,3,1473276968,#redVelvet #SuJu #Heechul <br><br>Такое не посмотреть нельзя ❤ Хичоль и вельветки танцуют рандомные танцы
97,2,1473274341,"#BTS<br><br>BigHit: ""Итак, Тэхен, этим мы точно заставим арми плакать, верно?"" <br>Тэхен: ""Зачем вы хотите сделать эт.."" <br>BigHit: ""Иди туда и плачь, кричи, пока тебя не арестуют. Ты уходишь из дома, а твой отец плохо с тобой обращается, потом последуют флэшбеки о том, как тебя избили, а потом ты снова плачешь."" <br>Тэхен: ""Я имею ввиду..."" <br>BigHit: ""О, не переживай, в конце у тебя будет премиленький щеночек :)))"" <br>Тэхен: ""О, это хорошо, наверное.."" <br>BigHit: ""Потом он оставит тебя и ты окажешься в ловушке-клетке в темной комнате, где нет никого"" <br>Тэхен: "" ... ""<br><br>cr. taedboy"
60,1,1473273631,#BTS<br><br>cr. syubprince
92,0,1473273364,#BTS #Seventeen #Scoups <br><br>Когда ты в школе и Бантаны выпускают третий фильм <br><br>cr : kpopgorawrz
84,0,1473269769,#2pm #BigBang #WooYoung #Seungri<br><br>Когда Уён подскользнулся на сцене (2рм) = Реакция JYP<br><br>Когда Сынри подскользнулся на сцене = Реакция Yg<br><br>cr : jackhuntrash
17,0,1473266718,"#kpop #nct #nctu #nct127 #nctdream <br><br>Сидела я тут думала и у меня назрел вопрос . Конечно ,такое сравнивать нельзя , у всех разные жанры , но все же : какая ваша любимая песня NCT ?"
90,0,1473263766,"#BTS<br><br>ну блин, ребят. Теперь фанаты будут копать ЕЩЕ глубже<br><br>cr. currently-jin-ed"
34,0,1473263621,#BTS<br><br>cr. chimchams
70,0,1473263552,"#BTS<br><br>Полицейский: ""Имя?""<br>Тэхен: ""Ким Тэхен""<br>Тэхен: ""21""<br>Полицейский: ""Родители?""<br>Тэхен: ""У меня их нет""<br>Тэхен(говорит): ""В тот раз, почему ты поступил так со мной""<br>Тэхен(говорит полицейскому): ""Разрешите мне сделать один звонок""<br><br>cr. @sunbaejin"
69,0,1473263045,#BTS #жиза<br><br>когда выходит новый тизер
90,3,1473262976,#BTS<br><br>cr. jjks
109,3,1473262664,"#BTS<br><br>Черт подери, как давно это все планировалось??<br><br>cr. parkxjimiin"
62,1,1473262397,"#BTS #теории<br><br>"" Герман Гессе «Дэмиан». Роман в котором главный герой ищет своего Бога, по ту сторону мировых противоречий и в конце концов находит его в таинственном обществе посвященных, отмеченных особой печатью Абракса. «Птица выбирается из гнезда. Яйцо — это мир. Кто хочет родиться, должен разрушить мир. Птица летит к богу. Бога зовут Абраксас». Бог который соединяет землю и небо, бог стоящий по ту сторону добра и зла, Бог-ключ и Бог-дверь, Бог-слово и Бог-молчание.""<br><br>cr. taexingi"
84,0,1473262172,"#BTS<br><br>""Имя?""<br>""Ким Тэхен""<br>""Возраст?""<br>""21""<br>""Родители?""<br>""... У меня нет родителей""<br><br>cr. taexingi"
84,3,1473261362,#BTS<br><br>cr. chimmychimm
60,1,1473261272,#BTS<br><br>пока-пока<br><br>cr. jjks
50,1,1473260906,#BTS<br><br>#3
58,0,1473242261,"#EXO<br><br>Они снова решили добить меня =_= Новый сингл-альбом в декабре, серьезно? <br>С каждым возвращением образы все более дерзкие хД"
100,1,1473241588,#BTS<br><br>волшебные макнэ-лайн<br><br>cr. jimiyoon
68,2,1473241495,"#BTS #Jimin #Jungkook<br><br>Скажите, кто из этих двоих является хеном?<br><br>[ударяет Чимина лайстиком]<br>[дважды]<br>[пинает Чимина]<br>[дважды]<br>[имитирует драку с Чимином]<br>[отбирает флаг]<br><br>cr. bwibelle"
74,1,1473181336,#BTS<br><br>просто. дайте. эти. фото.<br><br>cr. jimiyoong
47,1,1473180320,[ALBUM] BTS  (Japanese) — 《YOUTH》
58,3,1473179161,#Exo #Weareone<br><br>Вот просто нельзя пройти мимо этой гифки 😍<br><br>cr : fy-exo
75,0,1473178697,#BTS<br><br>cr. porkchopsorkpop
124,3,1473178687,"#BTS<br><br>Юнги: ""Как однажды сказал человек, которым я восхищаюсь: ""До тех пор, пока я могу создавать хорошую музыку, не имеет значения айдол я или андеграундный рэппер""""<br>Намджун: ""Ты только что процитировал себя""<br><br>cr. shitminyoongisays"
94,1,1473176353,"#BTS<br><br>Арми: ""BigHit, МЫ ГОТОВЫ""<br>Бан Шихек: *дьявольская ухмылка* <br><br>сr. hobieil"
80,3,1473176006,"#BTS<br><br>ой, ну раз нет тизера, полюбуемся на фото фоточек Чимина<br><br>cr. parkjiminjkk"
28,0,1473175564,"#Chen #Xiumin #Exo<br><br>Чен и Минсок в фильме ""Фоткай меня полностью ""<br><br>cr : etherealchen"
77,0,1473174202,#BTS<br><br>когда тизера нет уже 3 минуты
51,0,1473173227,"#BTS<br><br>я не хотела, но безумно залипла на эту гифку...<br><br>cr. mranbdomnessg"
39,0,1473171967,#Exo #Chanyeol <br><br>Пчёлю сегодня было скучно <br><br>cr : lawlliets
46,0,1473168454,#бложик_ильджина<br><br>когда просто ждешь 18.00 ... #цель_дня #спасибо_биг_хит
60,3,1473168048,"#BTS<br><br>Арми: ""Не могли бы вы ответить на несколько моих вопросов?""<br>BigHit: "" ... нет ""<br>Арми: "" ... ""<br><br>cr. nightmers"
70,1,1473167671,#BTS<br><br>Когда мне куда-то нужно и когда я нахожусь дома<br><br>cr. kayleehearts128
30,2,1473166920,"#NCT #бложик_ильджина<br><br>SM, где же она? =(((((((99999 Мы все помним..."
42,0,1473166489,"#BTS #теории<br><br>не теория, а скорее рассуждение о том, что на картинке, которую показали Чимину, изображена надпись ""EVA"". Но суть поста с теорией состоит в том, что концепт основан на сказках О.о <br>Хосок, как мы помним, страдал от нарколепсии [именно с Хосоком идет параллель в данном видео] и автор раздумывает, кто по этой версии мог бы оказаться Белоснежкой (а именно с этой сказкой он связывает тизер Чимина). Отравленное яблоко, которое тот откусил, приводит Чимина к обмороку. Может ли это означать, что он пытается отравить себя, чтобы найти Хосока?<br><br>Надеюсь, что все понимают: подобные теории - не истина и ни в коем случае не претендуют на правдивость. Просто всевозможные фанатские мнения, которые могут дать интересную пищу для размышлений - не более)"
70,0,1473165312,#BTS<br><br>Тем временем:<br><br>'Agust D' MV набрал 7.024.422 просмотра! [ уже 7 091 238 просмотра^^ ]<br><br>cr. myminyoongi
42,0,1473164409,#NCT #BTS<br><br>뱁새<br><br>cr. f0nky
46,0,1473163561,#NCT #Taeyong<br><br>это лицо идеально^^<br><br>cr. hansoulji
55,3,1473162122,#BTS<br><br>те самые 3.33<br><br>сr. mintsugakookies
42,0,1473151614,"#бложик_ильджина<br><br>Админ-слоупок только что полазил по блогам, которые пишут версии теорий, связанных с клипами бантан, и с удивлением обнаружил, что сольный клип Шуги арми тоже относят к концепту, который BTS активно развивают на протяжении долгого времени. Дескать, слишком много параллелей с INU. И вот мне стало интересно, фанаты стали параноиками из-за работы BigHit над нашим мозгом или это действительно видео о возможных переживаниях Юнги, который узнал о погибшем под колесами друге\брате (в зависимости от теорий опять же). 🤔 Мне вот это, к примеру, и в голову не пришло, хотя, возможно, дело в том, что я просто напросто на тот момент отсутствовала в сети хД"
57,1,1473149529,#BTS<br><br>cr. sweaterpawsjimin
46,0,1473149424,#BTS<br><br>cr. sweaterpawsjimin
61,1,1473149384,#BTS<br><br>а вот и обоины подъехали<br><br>cr. csmicgirl
53,0,1473149302,#BTS<br><br>#спаситепомогите<br><br>cr. sweaterpawsjimin
61,0,1473149146,#BTS<br><br>наш великолепный~<br><br>cr. bts4554543
70,0,1473094962,#BTS #EXO<br><br>какие еще версии хд<br><br>cr. wannafanfan
117,5,1473094406,"#BTS<br><br>BigHit: ""Эра HYYH окончена""<br>BigHit: "" ... ""<br>BigHit: ""На самом деле нет :) ""<br><br>cr. taehy-ugh"
79,1,1473093955,"#BTS #теории<br><br>Возможная отсылка к ""Тесту Роршаха"" (или Методике чернильных пятен), который используется для диагностики свойств и качеств личности. Это один из тестов, применяемых для исследования психики и её нарушений. Чимин проходит этот тест, в то время, как его записывают на видео для дальнейшего анализирования.<br><br>cr. chokemejimin"
78,1,1473093700,#BTS<br><br>cr. chimchams
62,1,1473093585,#BTS<br><br>cr. chimchams
56,2,1473089708,#BTS<br><br>cr. bts-in-motion
32,0,1473089640,#Shinee #Key #SNSD #Taeyeon <br><br>Само милашество ❤<br><br>cr : ultrakdramamama
0,0,---,---
78,3,1473087908,#BTS<br><br>время умирать #2
43,0,1473087772,#BTS #Jungkook<br><br>cr. jjks
35,0,1473087713,#BTS #Suga<br><br>cr. kths
38,1,1473087670,#BTS<br><br>cr. bwibelle
50,1,1473087610,#BTS<br><br>Спасите от такого идеального Мин Юнги<br><br>cr. sugutie
26,0,1473082443,#Shinee #Key #Nct #Ten <br><br>Котики 😍<br><br>cr : nctinfo
58,1,1473078841,"#Exo #Shinee #Suho #Xiumin <br><br>На картинке вы видите двух фанбоев Шайни ,которые от них в восторге . <br><br>Так вот , да, это самые старшие мемберы ехо<br>😆<br><br>cr : k-pop-crazy"
35,0,1473075240,"#Exo #Weareone<br><br>""We are one ""<br><br>сr : intokai"
70,1,1473062536,#BTS<br><br>Намджун давно намекал хд<br><br>cr. moshi-mochim
33,0,1473062298,"#BTS #бложик_ильджина<br><br>Я считаю, что для теорий рановато (а читать их я начала поздновато хД), поскольку одно короткое видео не может дать и 1\3 намека на то, что нас ожидает, но все таки пара интересных рассуждений не могли не привлечь внимание. <br>Во-первых, по старинке, связь этого видео с предыдущими клипами. Страдания Чонгука обусловлены тем, что он не смог остановить Юнги, который сжег себя в ""INU"". \пока что, лично для меня, это кажется наиболее вероятной версией из э т и х\<br>Во-вторых, отсылка к ""проклятой"" картине Дж. Браголина ""Плачущий мальчик"", получившей свою дурную славу легендами о том, что может вызывать пожары.(именно 5 сентября 1985 года начались активные обсуждения, связанные с ней. Иногда мне кажется, что у BH слишком много совпадений с теориями фанатов - специально они гуглят подобные случаи или нет, неважно хД). Честно говоря, теория с картиной кажется мне менее вероятной, но все может быть... Интересно, что мы получим в следующем тизере и можно ли это будет увязать в один большой пучок."
52,0,1473060609,#BTS<br><br>cr. pretentioustrashcan
61,4,1473060508,"#BTS<br><br>Чонгук - это я в общественных местах хД<br><br>Рэпмон: ""Поговори с остальными!""<br>Тэхен: """"Поговори со своими друзьями""<br>Рэпмон: ""Чонгук, что такое? Поговори уже со своими друзьями""<br>[отнекивающийся и смущенный макнэ]<br><br>cr. hey-seoul-sistah"
56,2,1473060225,#BTS<br><br>[внезапное появление бешеного Чимина]<br>[снова отпихивает Тэ в сторону]<br><br>cr. yoonmin
71,1,1473059854,#BTS<br><br>сr. fortheloveofbangtan
66,0,1473003481,#BTS<br><br>cr. sunshineminsuga
104,5,1473003401,"#BTS<br><br>когда бантаны выпускают что-то новенькое:<br><br>Фандом: ""Не имею ни малейшего представления, что это сейчас было, но мне нравится..""<br><br>cr. pingkeujin"
66,0,1473003061,#BTS<br><br>а арми уже строят догадки<br><br>cr. kaibngtn
30,0,1473002934,#BTS<br><br>cr. chimchams
51,0,1473002860,#BTS<br><br>cr. ask-bts-stuff
51,3,1473002762,#BTS
